County Code,District Code,Subgroup ID,Grade,Test Id,CAASPP Reported Enrollment,Students Tested,Mean Scale Score,Percentage Standard Exceeded,Percentage Standard Met,Percentage Standard Met and Above,Percentage Standard Nearly Met,Percentage Standard Not Met,Students with Scores
39,68593,78,4,1,1040.0,1029.0,2428.2,10.69,18.17,28.86,27.31,43.83,1029.0
39,68593,78,4,2,1040.0,1031.0,2426.0,4.85,13.97,18.82,40.54,40.64,1031.0
39,68593,78,5,2,1092.0,1084.0,2442.1,3.51,8.86,12.36,30.44,57.2,1084.0
39,68593,78,5,1,1091.0,1084.0,2459.6,7.48,25.58,33.06,26.13,40.81,1083.0
39,68593,78,6,2,1054.0,1045.0,2477.2,5.84,16.94,22.78,32.34,44.88,1045.0
39,68593,78,6,1,1054.0,1043.0,2496.6,7.58,29.65,37.24,31.38,31.38,1042.0
39,68593,78,7,1,906.0,893.0,2510.6,5.04,30.27,35.31,27.69,37.0,892.0
39,68593,78,7,2,906.0,897.0,2488.8,6.35,14.27,20.62,34.11,45.26,897.0
39,68593,78,8,1,966.0,955.0,2532.6,5.76,33.3,39.06,29.95,30.99,955.0
39,68593,78,8,2,966.0,956.0,2511.3,8.47,13.7,22.18,32.01,45.82,956.0
39,68593,78,11,1,969.0,934.0,2560.5,12.97,33.44,46.41,25.72,27.87,933.0
39,68593,78,11,2,969.0,928.0,2513.8,2.27,11.57,13.84,24.22,61.95,925.0
39,68593,79,3,2,15.0,15.0,2428.2,6.67,46.67,53.33,13.33,33.33,15.0
39,68593,79,3,1,15.0,15.0,2441.3,20.0,46.67,66.67,20.0,13.33,15.0
39,68593,79,4,1,19.0,19.0,2460.5,10.53,31.58,42.11,26.32,31.58,19.0
39,68593,79,4,2,19.0,19.0,2457.5,0.0,36.84,36.84,42.11,21.05,19.0
39,68593,79,5,1,17.0,17.0,2482.8,17.65,5.88,23.53,47.06,29.41,17.0
39,68593,79,5,2,17.0,17.0,2453.4,11.76,11.76,23.53,11.76,64.71,17.0
39,68593,79,6,2,12.0,12.0,2489.8,8.33,25.0,33.33,0.0,66.67,12.0
39,68593,79,6,1,12.0,12.0,2497.5,0.0,33.33,33.33,33.33,33.33,12.0
39,68593,79,7,2,20.0,20.0,2518.1,15.0,15.0,30.0,40.0,30.0,20.0
39,68593,79,7,1,20.0,20.0,2545.9,15.0,35.0,50.0,30.0,20.0,20.0
39,68593,79,8,1,23.0,23.0,2554.7,8.7,43.48,52.17,30.43,17.39,23.0
39,68593,79,8,2,23.0,23.0,2538.2,13.04,21.74,34.78,17.39,47.83,23.0
39,68593,79,11,1,14.0,14.0,2576.8,28.57,7.14,35.71,42.86,21.43,14.0
39,68593,79,11,2,14.0,14.0,2559.1,7.14,21.43,28.57,28.57,42.86,14.0
39,68593,80,3,2,326.0,321.0,2413.7,8.72,31.78,40.5,29.6,29.91,321.0
39,68593,80,3,1,326.0,319.0,2411.4,19.75,24.76,44.51,24.76,30.72,319.0
39,68593,80,4,1,349.0,343.0,2449.8,18.08,24.78,42.86,22.74,34.4,343.0
39,68593,80,4,2,349.0,342.0,2449.6,8.48,21.35,29.82,40.64,29.53,342.0
39,68593,80,5,2,359.0,351.0,2470.8,7.69,15.38,23.08,35.9,41.03,351.0
39,68593,80,5,1,359.0,350.0,2492.0,15.43,32.0,47.43,23.43,29.14,350.0
39,68593,80,6,1,343.0,333.0,2515.4,15.32,30.33,45.65,28.83,25.53,333.0
39,68593,80,6,2,343.0,332.0,2505.3,11.75,21.99,33.73,34.64,31.63,332.0
39,68593,80,7,2,349.0,347.0,2527.3,11.53,22.19,33.72,38.33,27.95,347.0
39,68593,80,7,1,349.0,346.0,2547.3,11.27,41.33,52.6,28.9,18.5,346.0
39,68593,80,8,2,343.0,339.0,2542.2,13.57,21.24,34.81,31.86,33.33,339.0
39,68593,80,8,1,343.0,339.0,2562.8,12.09,36.87,48.97,31.86,19.17,339.0
39,68593,80,11,1,409.0,387.0,2594.0,19.64,37.98,57.62,22.48,19.9,387.0
39,68593,80,11,2,408.0,383.0,2545.8,6.27,17.75,24.02,26.11,49.87,383.0
39,68593,144,3,2,76.0,75.0,2420.7,14.67,30.67,45.33,25.33,29.33,75.0
39,68593,144,3,1,77.0,77.0,2421.4,22.08,23.38,45.45,27.27,27.27,77.0
39,68593,144,4,2,64.0,62.0,2456.5,19.35,14.52,33.87,33.87,32.26,62.0
39,68593,144,4,1,64.0,63.0,2459.1,20.63,22.22,42.86,23.81,33.33,63.0
39,68593,144,5,1,94.0,94.0,2492.9,12.77,36.17,48.94,20.21,30.85,94.0
39,68593,144,5,2,93.0,93.0,2460.5,4.3,16.13,20.43,35.48,44.09,93.0
39,68593,144,6,2,79.0,76.0,2505.6,22.37,13.16,35.53,28.95,35.53,76.0
39,68593,144,6,1,79.0,76.0,2519.2,13.16,32.89,46.05,28.95,25.0,76.0
39,68593,144,7,2,55.0,55.0,2509.2,5.45,23.64,29.09,30.91,40.0,55.0
39,68593,144,7,1,55.0,55.0,2530.9,7.27,43.64,50.91,27.27,21.82,55.0
39,68593,144,8,2,44.0,41.0,2545.8,17.07,17.07,34.15,34.15,31.71,41.0
39,68593,144,8,1,44.0,41.0,2576.6,12.2,39.02,51.22,43.9,4.88,41.0
39,68593,144,11,1,27.0,27.0,2604.7,25.93,37.04,62.96,25.93,11.11,27.0
39,68593,144,11,2,27.0,26.0,2520.5,3.85,11.54,15.38,30.77,53.85,26.0
39,68619,78,3,2,20.0,20.0,2389.3,0.0,20.0,20.0,35.0,45.0,20.0
39,68619,78,3,1,20.0,20.0,2371.7,5.0,15.0,20.0,35.0,45.0,20.0
39,68619,78,4,1,15.0,14.0,2426.8,7.14,0.0,7.14,57.14,35.71,14.0
39,68619,78,4,2,15.0,14.0,2449.2,0.0,35.71,35.71,50.0,14.29,14.0
39,68619,78,5,2,17.0,17.0,2423.9,0.0,0.0,0.0,17.65,82.35,17.0
39,68619,78,5,1,17.0,17.0,2427.1,5.88,0.0,5.88,29.41,64.71,17.0
39,68619,78,6,1,20.0,20.0,2471.1,5.0,10.0,15.0,40.0,45.0,20.0
39,68619,78,6,2,20.0,20.0,2478.5,5.0,5.0,10.0,35.0,55.0,20.0
39,68619,78,7,1,16.0,16.0,2549.4,6.25,56.25,62.5,18.75,18.75,16.0
39,68619,78,7,2,16.0,15.0,2503.3,6.67,6.67,13.33,46.67,40.0,15.0
39,68619,78,8,2,18.0,18.0,2510.7,22.22,0.0,22.22,5.56,72.22,18.0
39,68619,78,8,1,18.0,18.0,2571.1,16.67,16.67,33.33,50.0,16.67,18.0
39,68627,78,3,2,38.0,20.0,2354.9,0.0,15.0,15.0,10.0,75.0,20.0
39,68627,78,3,1,38.0,34.0,2331.7,0.0,6.06,6.06,24.24,69.7,33.0
39,68627,78,4,1,42.0,41.0,2412.7,12.2,17.07,29.27,14.63,56.1,41.0
39,68627,78,4,2,42.0,39.0,2412.8,2.56,10.26,12.82,38.46,48.72,39.0
39,68627,78,5,2,46.0,35.0,2412.3,5.71,0.0,5.71,17.14,77.14,35.0
39,68627,78,5,1,46.0,40.0,2410.0,2.5,10.0,12.5,20.0,67.5,40.0
39,68627,78,6,1,33.0,31.0,2448.8,0.0,16.13,16.13,38.71,45.16,31.0
39,68627,78,6,2,33.0,31.0,2442.9,0.0,12.9,12.9,32.26,54.84,31.0
39,68627,78,7,2,36.0,31.0,2465.7,6.45,3.23,9.68,41.94,48.39,31.0
39,68627,78,7,1,36.0,31.0,2479.0,3.23,6.45,9.68,45.16,45.16,31.0
39,68627,78,8,1,46.0,41.0,2516.1,4.88,24.39,29.27,36.59,34.15,41.0
39,68627,78,8,2,47.0,39.0,2475.4,5.13,5.13,10.26,28.21,61.54,39.0
39,68627,78,11,2,83.0,49.0,2491.5,4.08,6.12,10.2,16.33,73.47,49.0
39,68627,78,11,1,84.0,54.0,2559.8,11.11,33.33,44.44,25.93,29.63,54.0
39,68627,80,3,2,30.0,24.0,2378.1,0.0,16.67,16.67,29.17,54.17,24.0
39,68627,80,3,1,30.0,26.0,2356.0,0.0,15.38,15.38,26.92,57.69,26.0
39,68627,80,4,2,29.0,27.0,2411.9,7.41,11.11,18.52,25.93,55.56,27.0
39,68627,80,4,1,29.0,26.0,2424.2,11.54,11.54,23.08,23.08,53.85,26.0
39,68627,80,5,1,47.0,44.0,2441.1,4.55,20.45,25.0,22.73,52.27,44.0
39,68627,80,5,2,47.0,43.0,2450.8,6.98,11.63,18.6,25.58,55.81,43.0
39,68627,80,6,2,41.0,36.0,2473.5,5.56,11.11,16.67,38.89,44.44,36.0
39,68627,80,6,1,41.0,37.0,2475.9,5.56,25.0,30.56,30.56,38.89,36.0
39,68627,80,7,1,49.0,44.0,2546.4,9.09,40.91,50.0,27.27,22.73,44.0
39,68627,80,7,2,49.0,43.0,2535.0,16.28,11.63,27.91,44.19,27.91,43.0
39,68627,80,8,1,39.0,33.0,2565.2,21.21,24.24,45.45,24.24,30.3,33.0
39,68627,80,8,2,39.0,32.0,2522.6,12.5,12.5,25.0,37.5,37.5,32.0
39,68627,80,11,1,92.0,66.0,2573.3,12.12,39.39,51.52,27.27,21.21,66.0
39,68627,80,11,2,92.0,62.0,2512.8,0.0,8.06,8.06,33.87,58.06,62.0
39,68635,78,3,1,17.0,17.0,2419.8,5.88,29.41,35.29,52.94,11.76,17.0
39,68635,78,3,2,17.0,17.0,2460.0,17.65,64.71,82.35,11.76,5.88,17.0
39,68635,78,4,2,19.0,19.0,2473.3,10.53,31.58,42.11,47.37,10.53,19.0
39,68635,78,4,1,19.0,19.0,2431.5,0.0,21.05,21.05,47.37,31.58,19.0
39,68635,78,5,1,23.0,22.0,2468.5,13.64,18.18,31.82,31.82,36.36,22.0
39,68635,78,5,2,23.0,22.0,2501.3,9.09,13.64,22.73,63.64,13.64,22.0
39,68635,78,6,2,17.0,17.0,2532.6,0.0,41.18,41.18,47.06,11.76,17.0
39,68635,78,6,1,17.0,17.0,2520.4,0.0,47.06,47.06,35.29,17.65,17.0
39,68635,78,7,1,33.0,33.0,2508.8,3.03,24.24,27.27,45.45,27.27,33.0
39,68635,78,7,2,33.0,33.0,2503.5,9.09,9.09,18.18,39.39,42.42,33.0
39,68635,80,3,2,23.0,23.0,2479.0,30.43,52.17,82.61,13.04,4.35,23.0
39,68635,80,3,1,23.0,23.0,2474.9,47.83,30.43,78.26,8.7,13.04,23.0
39,68635,80,4,2,24.0,24.0,2485.3,12.5,25.0,37.5,50.0,12.5,24.0
39,68635,80,4,1,24.0,24.0,2483.7,25.0,41.67,66.67,16.67,16.67,24.0
39,68635,80,5,2,25.0,25.0,2523.0,12.0,44.0,56.0,28.0,16.0,25.0
39,68635,80,5,1,25.0,25.0,2511.4,16.0,36.0,52.0,32.0,16.0,25.0
39,68635,80,6,1,19.0,19.0,2569.5,31.58,47.37,78.95,5.26,15.79,19.0
39,68635,80,6,2,19.0,19.0,2567.1,26.32,42.11,68.42,26.32,5.26,19.0
39,68635,80,7,1,31.0,31.0,2571.4,16.13,41.94,58.06,32.26,9.68,31.0
39,68635,80,7,2,31.0,31.0,2572.2,22.58,38.71,61.29,22.58,16.13,31.0
39,68635,80,8,1,20.0,19.0,2590.5,15.79,42.11,57.89,31.58,10.53,19.0
39,68635,80,8,2,20.0,19.0,2562.1,5.56,38.89,44.44,33.33,22.22,18.0
39,68650,78,3,2,86.0,86.0,2417.9,10.47,31.4,41.86,31.4,26.74,86.0
39,68650,78,3,1,86.0,86.0,2403.5,18.6,19.77,38.37,23.26,38.37,86.0
39,68650,78,4,2,96.0,96.0,2464.3,10.42,31.25,41.67,36.46,21.88,96.0
39,68650,78,4,1,96.0,96.0,2452.7,18.75,25.0,43.75,22.92,33.33,96.0
39,68650,78,5,2,95.0,93.0,2489.4,11.83,22.58,34.41,31.18,34.41,93.0
39,68650,78,5,1,95.0,93.0,2486.4,17.2,25.81,43.01,22.58,34.41,93.0
39,68650,78,6,2,85.0,82.0,2533.1,15.85,26.83,42.68,34.15,23.17,82.0
39,68650,78,6,1,85.0,82.0,2536.3,10.98,42.68,53.66,32.93,13.41,82.0
39,68650,78,7,2,92.0,91.0,2531.3,14.29,18.68,32.97,32.97,34.07,91.0
39,68650,78,7,1,92.0,91.0,2543.1,13.19,37.36,50.55,19.78,29.67,91.0
39,68650,78,8,1,95.0,94.0,2561.3,8.51,39.36,47.87,35.11,17.02,94.0
39,68650,78,8,2,95.0,94.0,2533.9,12.77,17.02,29.79,28.72,41.49,94.0
39,68650,78,11,1,86.0,75.0,2615.0,22.67,42.67,65.33,26.67,8.0,75.0
39,68650,78,11,2,86.0,75.0,2561.2,9.33,21.33,30.67,22.67,46.67,75.0
39,68650,80,3,2,136.0,135.0,2464.1,32.59,33.33,65.93,23.7,10.37,135.0
39,68650,80,3,1,136.0,135.0,2451.6,32.59,33.33,65.93,20.0,14.07,135.0
39,68650,80,4,2,137.0,136.0,2485.4,16.91,28.68,45.59,44.12,10.29,136.0
39,68650,80,4,1,137.0,136.0,2476.9,26.47,28.68,55.15,22.79,22.06,136.0
39,68650,80,5,2,140.0,139.0,2509.2,16.55,20.86,37.41,41.73,20.86,139.0
39,68650,80,5,1,140.0,139.0,2516.8,21.58,36.69,58.27,25.18,16.55,139.0
39,68650,80,6,2,125.0,122.0,2575.1,34.43,27.05,61.48,32.79,5.74,122.0
39,68650,80,6,1,125.0,122.0,2573.9,27.05,42.62,69.67,23.77,6.56,122.0
39,68650,80,7,1,152.0,151.0,2584.8,17.22,49.01,66.23,25.83,7.95,151.0
39,68650,80,7,2,152.0,151.0,2568.7,21.85,24.5,46.36,39.74,13.91,151.0
39,68650,80,8,1,148.0,146.0,2606.6,26.03,43.15,69.18,22.6,8.22,146.0
39,68650,80,8,2,148.0,146.0,2604.1,39.04,15.07,54.11,23.97,21.92,146.0
39,68650,80,11,2,129.0,114.0,2593.5,7.02,28.95,35.96,37.72,26.32,114.0
39,68650,80,11,1,129.0,116.0,2653.5,44.83,34.48,79.31,10.34,10.34,116.0
39,68676,74,3,2,302.0,298.0,2361.7,3.37,12.46,15.82,27.27,56.9,297.0
39,68676,74,3,1,301.0,296.0,2339.0,3.38,9.46,12.84,19.26,67.91,296.0
39,68676,74,4,2,268.0,264.0,2390.1,2.27,9.47,11.74,29.17,59.09,264.0
39,68676,74,4,1,268.0,264.0,2375.0,5.68,7.58,13.26,15.91,70.83,264.0
39,68676,74,5,2,292.0,283.0,2407.6,2.12,4.59,6.71,18.02,75.27,283.0
39,68676,74,5,1,292.0,285.0,2394.6,1.4,11.58,12.98,16.49,70.53,285.0
39,68676,74,6,2,324.0,318.0,2416.9,1.57,7.86,9.43,19.81,70.75,318.0
39,68676,74,6,1,324.0,318.0,2437.2,2.52,11.01,13.52,25.47,61.01,318.0
39,68676,74,7,2,318.0,312.0,2434.6,2.24,3.85,6.09,24.04,69.87,312.0
39,68676,74,7,1,319.0,313.0,2458.8,2.24,12.78,15.02,24.92,60.06,313.0
39,68676,74,8,2,272.0,260.0,2450.3,3.08,7.31,10.38,20.0,69.62,260.0
39,68676,74,8,1,272.0,262.0,2478.2,2.67,15.27,17.94,25.57,56.49,262.0
39,68676,74,11,2,256.0,236.0,2472.8,1.29,10.34,11.64,17.24,71.12,232.0
39,68676,74,11,1,256.0,237.0,2495.2,5.13,20.09,25.21,23.08,51.71,234.0
39,68676,75,3,1,39.0,39.0,2356.3,7.69,10.26,17.95,28.21,53.85,39.0
39,68676,75,3,2,39.0,39.0,2383.6,5.13,25.64,30.77,23.08,46.15,39.0
39,68676,75,4,2,64.0,63.0,2411.3,4.76,15.87,20.63,25.4,53.97,63.0
39,68676,75,4,1,64.0,64.0,2388.1,4.69,7.81,12.5,21.88,65.63,64.0
39,68676,75,5,1,63.0,60.0,2411.7,3.33,15.0,18.33,18.33,63.33,60.0
39,68676,75,5,2,63.0,60.0,2441.1,5.08,8.47,13.56,28.81,57.63,59.0
39,68676,75,6,1,66.0,66.0,2461.3,4.55,18.18,22.73,31.82,45.45,66.0
39,68676,75,6,2,66.0,65.0,2449.8,6.15,10.77,16.92,32.31,50.77,65.0
39,68676,75,7,1,64.0,63.0,2482.0,1.59,22.22,23.81,28.57,47.62,63.0
39,68676,75,7,2,63.0,63.0,2481.8,6.35,22.22,28.57,28.57,42.86,63.0
39,68676,75,8,1,62.0,62.0,2491.3,1.64,18.03,19.67,32.79,47.54,61.0
39,68676,75,8,2,62.0,61.0,2470.9,3.28,6.56,9.84,22.95,67.21,61.0
39,68676,75,11,1,72.0,68.0,2547.1,7.35,29.41,36.76,36.76,26.47,68.0
39,68676,75,11,2,72.0,65.0,2516.1,1.56,12.5,14.06,32.81,53.13,64.0
39,68676,77,3,2,98.0,98.0,2436.2,16.33,36.73,53.06,27.55,19.39,98.0
39,68676,77,3,1,98.0,97.0,2427.8,22.68,28.87,51.55,29.9,18.56,97.0
39,68676,77,4,1,77.0,76.0,2442.9,14.47,30.26,44.74,17.11,38.16,76.0
39,68676,77,4,2,77.0,77.0,2456.2,15.58,24.68,40.26,27.27,32.47,77.0
39,68676,77,5,1,117.0,116.0,2492.3,18.97,22.41,41.38,28.45,30.17,116.0
39,68676,77,5,2,117.0,116.0,2499.1,16.38,17.24,33.62,38.79,27.59,116.0
39,68676,77,6,1,107.0,106.0,2533.8,14.15,40.57,54.72,26.42,18.87,106.0
39,68676,77,6,2,107.0,107.0,2526.8,21.5,21.5,42.99,30.84,26.17,107.0
39,68676,77,7,1,132.0,131.0,2569.3,16.79,47.33,64.12,16.03,19.85,131.0
39,68676,77,7,2,132.0,131.0,2567.6,22.9,32.06,54.96,23.66,21.37,131.0
39,68676,77,8,1,121.0,120.0,2562.4,15.0,37.5,52.5,23.33,24.17,120.0
39,68676,77,8,2,121.0,120.0,2562.3,23.33,22.5,45.83,25.83,28.33,120.0
39,68676,77,11,1,121.0,119.0,2604.9,26.27,34.75,61.02,25.42,13.56,118.0
39,68676,77,11,2,121.0,119.0,2587.5,9.24,29.41,38.66,27.73,33.61,119.0
39,68676,78,3,2,2008.0,1991.0,2385.6,5.47,18.99,24.46,29.58,45.96,1991.0
39,68676,78,3,1,2007.0,1975.0,2359.6,5.92,13.27,19.19,24.2,56.61,1975.0
39,68676,78,4,1,2029.0,2001.0,2394.6,6.35,14.56,20.91,18.61,60.48,1999.0
39,68676,78,4,2,2029.0,2014.0,2419.5,4.22,16.49,20.72,33.93,45.36,2013.0
39,68676,78,5,1,2139.0,2105.0,2414.6,4.37,13.64,18.01,19.01,62.98,2104.0
39,68676,78,5,2,2139.0,2119.0,2432.8,3.73,8.54,12.27,26.43,61.3,2119.0
39,68676,78,6,1,1912.0,1896.0,2457.2,2.38,17.7,20.07,30.32,49.6,1893.0
39,68676,78,6,2,1913.0,1897.0,2449.3,3.38,10.5,13.88,28.34,57.78,1895.0
39,68676,78,7,1,1905.0,1882.0,2479.7,3.03,18.39,21.42,29.19,49.39,1881.0
39,68676,78,7,2,1904.0,1888.0,2467.4,5.24,10.65,15.89,28.02,56.09,1888.0
39,68676,78,8,1,1788.0,1750.0,2507.0,4.29,21.83,26.11,32.23,41.66,1750.0
39,68676,78,8,2,1785.0,1755.0,2481.9,4.84,12.25,17.09,23.76,59.15,1755.0
39,68676,78,11,1,1482.0,1422.0,2525.0,8.78,23.14,31.92,26.89,41.19,1413.0
39,68676,78,11,2,1483.0,1368.0,2504.8,2.27,13.63,15.9,21.32,62.78,1365.0
39,68676,79,3,1,12.0,12.0,2337.2,0.0,8.33,8.33,25.0,66.67,12.0
39,68676,79,3,2,12.0,12.0,2362.9,0.0,8.33,8.33,41.67,50.0,12.0
39,68676,79,4,2,14.0,14.0,2432.3,7.14,28.57,35.71,21.43,42.86,14.0
39,68676,79,4,1,14.0,13.0,2421.5,7.69,30.77,38.46,7.69,53.85,13.0
39,68676,79,5,1,16.0,16.0,2456.1,6.25,12.5,18.75,37.5,43.75,16.0
39,68676,79,5,2,16.0,16.0,2481.7,12.5,18.75,31.25,18.75,50.0,16.0
39,68676,79,6,1,19.0,17.0,2464.6,0.0,17.65,17.65,35.29,47.06,17.0
39,68676,79,6,2,19.0,18.0,2490.4,0.0,22.22,22.22,38.89,38.89,18.0
39,68676,79,8,1,21.0,21.0,2530.1,0.0,19.05,19.05,61.9,19.05,21.0
39,68676,79,8,2,21.0,20.0,2488.6,5.0,5.0,10.0,40.0,50.0,20.0
39,68676,79,11,1,13.0,13.0,2533.8,15.38,23.08,38.46,30.77,30.77,13.0
39,68676,79,11,2,13.0,13.0,2510.2,0.0,7.69,7.69,38.46,53.85,13.0
39,68676,80,3,1,147.0,141.0,2368.6,9.93,18.44,28.37,17.73,53.9,141.0
39,68676,80,3,2,147.0,140.0,2398.0,13.57,17.14,30.71,27.14,42.14,140.0
39,68676,80,4,2,172.0,170.0,2441.3,12.35,18.24,30.59,35.29,34.12,170.0
39,68676,80,4,1,172.0,170.0,2422.5,16.47,18.24,34.71,16.47,48.82,170.0
39,68676,80,5,2,183.0,179.0,2439.4,6.15,8.94,15.08,26.82,58.1,179.0
39,68676,80,5,1,183.0,178.0,2422.3,2.25,20.22,22.47,19.1,58.43,178.0
39,68676,80,6,2,177.0,176.0,2471.8,9.09,14.2,23.3,33.52,43.18,176.0
39,68676,80,6,1,177.0,176.0,2472.5,7.39,23.3,30.68,23.86,45.45,176.0
39,68676,80,7,2,185.0,181.0,2480.7,5.52,17.68,23.2,26.52,50.28,181.0
39,68676,80,7,1,185.0,180.0,2499.6,7.78,26.11,33.89,22.22,43.89,180.0
39,68676,80,8,1,168.0,163.0,2522.3,4.29,33.74,38.04,25.15,36.81,163.0
39,68676,80,8,2,168.0,163.0,2507.8,11.04,14.72,25.77,28.83,45.4,163.0
39,68676,80,11,2,151.0,141.0,2522.1,5.0,12.14,17.14,25.71,57.14,140.0
39,68676,80,11,1,151.0,143.0,2548.9,13.29,28.67,41.96,27.97,30.07,143.0
39,68676,144,3,2,114.0,108.0,2401.4,9.26,24.07,33.33,30.56,36.11,108.0
39,68676,144,3,1,114.0,107.0,2374.0,11.21,17.76,28.97,22.43,48.6,107.0
39,68676,144,4,2,116.0,114.0,2421.6,9.65,15.79,25.44,32.46,42.11,114.0
39,68676,144,4,1,116.0,113.0,2408.4,5.31,22.12,27.43,19.47,53.1,113.0
39,68676,144,5,2,81.0,77.0,2437.8,6.49,6.49,12.99,24.68,62.34,77.0
39,68676,144,5,1,81.0,77.0,2437.5,9.09,18.18,27.27,16.88,55.84,77.0
39,68676,144,6,2,54.0,51.0,2469.7,1.96,13.73,15.69,37.25,47.06,51.0
39,68676,144,6,1,54.0,53.0,2480.9,5.66,18.87,24.53,37.74,37.74,53.0
39,68676,144,7,1,45.0,44.0,2467.4,4.55,22.73,27.27,18.18,54.55,44.0
39,68676,144,7,2,45.0,44.0,2469.5,9.09,6.82,15.91,36.36,47.73,44.0
39,68676,144,8,2,42.0,41.0,2491.4,9.76,7.32,17.07,19.51,63.41,41.0
39,68676,144,8,1,41.0,39.0,2519.9,5.13,25.64,30.77,25.64,43.59,39.0
39,68676,144,11,2,24.0,22.0,2541.8,4.55,13.64,18.18,27.27,54.55,22.0
39,68676,144,11,1,23.0,23.0,2566.2,17.39,30.43,47.83,21.74,30.43,23.0
39,75499,74,3,1,44.0,43.0,2362.5,6.98,11.63,18.6,25.58,55.81,43.0
39,75499,74,3,2,44.0,43.0,2381.3,4.65,20.93,25.58,27.91,46.51,43.0
39,75499,74,4,2,58.0,57.0,2402.9,1.75,14.04,15.79,24.56,59.65,57.0
39,75499,74,4,1,58.0,57.0,2401.7,3.51,12.28,15.79,28.07,56.14,57.0
39,75499,74,5,2,69.0,68.0,2441.6,4.41,8.82,13.24,27.94,58.82,68.0
39,75499,74,5,1,69.0,68.0,2436.4,5.88,16.18,22.06,20.59,57.35,68.0
39,75499,74,6,2,65.0,64.0,2459.1,6.25,12.5,18.75,31.25,50.0,64.0
39,75499,74,6,1,65.0,65.0,2469.1,4.62,24.62,29.23,24.62,46.15,65.0
39,75499,74,7,2,66.0,63.0,2478.6,6.35,7.94,14.29,30.16,55.56,63.0
39,75499,74,7,1,66.0,63.0,2515.2,9.52,25.4,34.92,31.75,33.33,63.0
39,75499,74,8,2,71.0,71.0,2492.3,5.08,15.25,20.34,25.42,54.24,59.0
39,75499,74,8,1,72.0,72.0,2538.4,11.11,30.56,41.67,23.61,34.72,72.0
39,75499,74,11,2,107.0,105.0,2507.8,3.81,12.38,16.19,24.76,59.05,105.0
39,75499,74,11,1,107.0,105.0,2527.1,14.29,22.86,37.14,17.14,45.71,105.0
39,75499,77,3,1,46.0,46.0,2418.0,13.04,32.61,45.65,28.26,26.09,46.0
39,75499,77,3,2,46.0,46.0,2442.1,15.22,32.61,47.83,36.96,15.22,46.0
39,75499,77,4,2,42.0,42.0,2477.3,16.67,30.95,47.62,28.57,23.81,42.0
39,75499,77,4,1,42.0,42.0,2485.3,23.81,35.71,59.52,23.81,16.67,42.0
39,75499,77,5,1,52.0,52.0,2509.9,26.92,30.77,57.69,17.31,25.0,52.0
39,75499,77,5,2,52.0,52.0,2508.7,15.38,23.08,38.46,34.62,26.92,52.0
39,75499,77,6,1,51.0,50.0,2544.4,10.0,50.0,60.0,32.0,8.0,50.0
39,75499,77,6,2,51.0,50.0,2541.8,20.0,24.0,44.0,36.0,20.0,50.0
39,75499,77,7,1,54.0,53.0,2601.4,24.53,52.83,77.36,20.75,1.89,53.0
39,75499,77,7,2,54.0,54.0,2582.2,29.63,29.63,59.26,27.78,12.96,54.0
39,75499,77,8,2,52.0,51.0,2558.6,17.07,26.83,43.9,24.39,31.71,41.0
39,75499,77,8,1,52.0,50.0,2588.8,20.0,46.0,66.0,12.0,22.0,50.0
39,75499,77,11,1,91.0,86.0,2638.9,37.21,37.21,74.42,12.79,12.79,86.0
39,75499,77,11,2,91.0,89.0,2633.4,21.35,34.83,56.18,21.35,22.47,89.0
39,75499,78,3,2,548.0,544.0,2390.5,6.43,23.71,30.15,24.45,45.4,544.0
39,75499,78,3,1,548.0,539.0,2371.6,6.49,15.77,22.26,30.61,47.12,539.0
39,75499,78,4,1,584.0,576.0,2417.2,8.51,20.31,28.82,21.7,49.48,576.0
39,75499,78,4,2,583.0,573.0,2424.5,4.89,16.75,21.64,34.73,43.63,573.0
39,75499,78,5,1,603.0,594.0,2434.8,5.05,19.02,24.07,22.22,53.7,594.0
39,75499,78,5,2,604.0,596.0,2439.9,5.03,9.56,14.6,27.18,58.22,596.0
39,75499,78,6,2,583.0,572.0,2466.5,4.9,15.21,20.1,32.69,47.2,572.0
39,75499,78,6,1,583.0,572.0,2478.7,4.73,26.8,31.52,28.37,40.11,571.0
39,75499,78,7,2,541.0,533.0,2472.4,4.51,12.78,17.29,25.94,56.77,532.0
39,75499,78,7,1,543.0,534.0,2516.0,6.58,29.89,36.47,30.64,32.89,532.0
39,75499,78,8,1,586.0,565.0,2519.1,5.14,26.24,31.38,32.62,35.99,564.0
39,75499,78,8,2,583.0,564.0,2491.5,3.95,14.85,18.8,26.32,54.89,532.0
39,75499,78,11,2,636.0,625.0,2520.1,4.0,11.52,15.52,23.52,60.96,625.0
39,75499,78,11,1,636.0,624.0,2554.1,13.3,27.72,41.03,29.97,29.01,624.0
39,75499,79,4,2,15.0,15.0,2439.3,6.67,13.33,20.0,53.33,26.67,15.0
39,75499,79,4,1,15.0,15.0,2485.6,20.0,46.67,66.67,20.0,13.33,15.0
39,75499,79,6,2,17.0,15.0,2493.2,0.0,26.67,26.67,46.67,26.67,15.0
39,75499,79,6,1,17.0,16.0,2488.1,0.0,31.25,31.25,50.0,18.75,16.0
39,75499,79,7,2,11.0,11.0,2487.3,9.09,9.09,18.18,36.36,45.45,11.0
